property_name,property_type,baths,baths_1qtr,baths_3qtr,baths_full,baths_half,beds,garage,lot_sqft,name,sold_date,sold_price,sqft,stories,sub_type,type,year_built,is_foreclosure,is_price_reduced,is_new_listing,is_new_construction,price_reduced_amount,property_id,list_price,listing_id,list_date,street_address,city,state,country,county_name,postal_code,latitude,longitude
"Coldwell Banker Mountain West Real Estate, Inc.",Office,4.0,,,4.0,,8.0,11.0,13939.0,,2024-01-11,760000.0,3572.0,,,multi_family,1976.0,,,False,,,9097826047,748000.0,2962216048,2023-12-04T19:46:43.000000Z,1512 7th St NW,Salem,OR,,Polk,97304,44.943699,-123.065681
Re/Max Integrity,Office,1.0,,,1.0,,3.0,1.0,4791.0,,2024-01-11,359900.0,1719.0,2.0,,single_family,1940.0,,False,False,,19100.0,1855795715,359900.0,2958806994,2023-08-17T18:41:35.000000Z,1395 Pearl St NE,Salem,OR,,Marion,97301,44.951119,-123.017077
"Four Rivers Realty Group, LLC",Office,3.0,,,2.0,1.0,4.0,1.0,19602.0,,2024-01-11,494000.0,1935.0,2.0,,single_family,1910.0,,,False,,,1029005290,494900.0,2962102022,2023-12-01T07:49:58.000000Z,2475 Lansing Ave NE,Salem,OR,,Marion,97301,44.95829,-122.998033
HOMESMART REALTY GROUP - DALLAS,Office,3.0,,,3.0,,4.0,3.0,6970.0,,2024-01-11,645000.0,2334.0,,,single_family,2019.0,,False,False,,25001.0,9190071133,649999.0,2960468036,2023-10-12T00:49:24.000000Z,1579 Bartlett Hill Dr NW,Salem,OR,,Polk,97304,44.956634,-123.091258
"Coldwell Banker Mountain West Real Estate, Inc.",Office,4.0,,,4.0,,4.0,11.0,7841.0,,2024-01-11,422500.0,2160.0,,,multi_family,1979.0,,False,False,,37100.0,1448589872,449900.0,2961301617,2023-11-02T18:54:19.000000Z,187 Stoneway Dr NW,Salem,OR,,Polk,97304,44.934147,-123.07748
"Coldwell Banker Mountain West Real Estate, Inc.",Office,2.0,,,2.0,,3.0,2.0,8712.0,,2024-01-11,420000.0,1255.0,,,single_family,1979.0,,,False,,,2532946932,415000.0,2961992314,2023-11-27T23:27:54.000000Z,2017 Fieldcrest Ct S,Salem,OR,,Marion,97306,44.879415,-123.07222
Keller Williams Capital City,Office,2.0,,,2.0,,4.0,2.0,6098.0,,2024-01-10,495000.0,1884.0,,,single_family,2016.0,,False,False,,15000.0,2211701085,499900.0,2957235027,2023-06-29T19:08:02.000000Z,2482 Equestrian Loop S,Salem,OR,,Marion,97302,44.90953,-123.078812
"eXp Realty, LLC",Office,1.0,,,1.0,,3.0,2.0,6534.0,,2024-01-10,370000.0,1040.0,,,single_family,1977.0,,,False,,,2573105096,391500.0,2959498750,2023-09-08T17:29:05.000000Z,4557 Garden Ct SE,Salem,OR,,Marion,97317,44.913132,-122.96899
Keller Williams Portland Central,Office,2.0,,,2.0,,3.0,1.0,6534.0,,2024-01-09,333900.0,1289.0,,,single_family,1980.0,,,False,,,1517088712,324900.0,2962143471,2023-12-01T23:40:22.000000Z,4177 Bramble Ct NE,Salem,OR,,Marion,97305,44.979611,-122.970361
Paramount Real Estate Services,Office,6.0,,,6.0,,11.0,,27007.0,,2024-01-08,1244104.0,4937.0,,,multi_family,,,,False,,,9693026419,1244104.0,2963023878,2024-01-08T19:24:27.000000Z,211 and 215 Boone Rd SE,Salem,OR,,Marion,97302,,
Realty One Group Willamette Valley,Office,3.0,,,2.0,1.0,4.0,2.0,10019.0,,2024-01-08,515000.0,2197.0,,,single_family,1997.0,,,False,,,2995689512,509900.0,2962053488,2023-11-29T19:22:43.000000Z,2679 Fort Rock Ct SE,Salem,OR,,Marion,97306,44.879966,-123.006262
RE MAX Equity Group,Office,2.0,,,2.0,,3.0,2.0,4791.0,,2024-01-08,347000.0,1276.0,1.0,,single_family,2004.0,,False,False,,1000.0,1553861974,348997.0,2959811539,2023-09-19T22:00:12.000000Z,1035 Shores St NE,Salem,OR,,Marion,97301,44.943638,-122.975438
Homesmart Realty Group,Office,3.0,,,2.0,1.0,4.0,2.0,5227.0,,2024-01-08,449000.0,1992.0,2.0,,single_family,2002.0,,False,False,,10100.0,2038565567,449900.0,2960522330,2023-10-13T14:40:16.000000Z,4705 Bayne St NE,Salem,OR,,Marion,97305,44.991445,-122.95753
"Coldwell Banker Mountain West Real Estate, Inc.",Office,2.0,,,2.0,,3.0,,3049.0,,2024-01-05,335000.0,2198.0,,,single_family,1925.0,,False,False,,34000.0,1994044138,335000.0,2961301612,2023-11-02T18:54:19.000000Z,915 Winter St NE,Salem,OR,,Marion,97301,44.947353,-123.028114
DOMINION COAST AND VALLEY REAL ESTATE LLC,Office,2.0,,,2.0,,4.0,2.0,14375.0,,2024-01-05,429000.0,1793.0,,,single_family,1952.0,,False,False,,100000.0,1573669785,429000.0,2960224394,2023-10-04T01:19:54.000000Z,7417 Sunnyside Rd SE,Salem,OR,,Marion,97306,44.847675,-123.027266
Redfin,Office,2.0,,,2.0,,3.0,2.0,4792.0,,2024-01-05,366000.0,1208.0,,,single_family,2001.0,,,False,,,1568791095,366000.0,2960857752,2023-10-25T15:40:45.000000Z,553 Page Ct NE,Salem,OR,,Marion,97301,44.937175,-122.974327
"Coldwell Banker Mountain West Real Estate, Inc.",Office,1.0,,,1.0,,2.0,1.0,2614.0,,2024-01-05,330000.0,1792.0,,,single_family,1948.0,,False,False,,21000.0,1994155936,329000.0,2961301876,2023-11-02T18:59:45.000000Z,745 D St NE,Salem,OR,,Marion,97301,44.947408,-123.02833
Homesmart Realty Group,Office,1.0,,,1.0,,2.0,1.0,3920.0,,2024-01-05,312000.0,901.0,,,single_family,1951.0,,,False,,,1848129660,312000.0,2962090086,2023-11-30T21:31:25.000000Z,1038 7th St NW,Salem,OR,,Polk,97304,44.946579,-123.057686
WINDERMERE WILLAMETTE VALLEY / SALEM,Office,3.0,,,2.0,1.0,3.0,3.0,6098.0,,2024-01-04,430000.0,2296.0,,,single_family,1979.0,,,False,,,2200527785,450000.0,2961397437,2023-11-06T19:19:47.000000Z,1994 Banyan Ct NW,Salem,OR,,Polk,97304,44.981452,-123.075539
JOHN L. SCOTT REAL ESTATE - SALEM,Office,0.0,,,,,,,4356.0,,2024-01-04,99275.0,,,,land,,,,False,,,9797790787,99275.0,2962191323,2023-12-02T21:29:33.000000Z,2100 Hazel Ave NE,Salem,OR,,Marion,97301,44.959267,-123.024055
Berkshire Hathaway Homeservices Real Estate Professionals,Office,3.0,,,2.0,1.0,7.0,,8276.0,,2024-01-04,575000.0,2160.0,1.0,,single_family,1969.0,,,False,,,1387377338,549900.0,2962022993,2023-11-29T00:30:03.000000Z,1390 Clay St NE,Salem,OR,,Marion,97301,44.946636,-122.981553
Windermere Heritage,Office,2.0,,,2.0,,3.0,2.0,17424.0,,2024-01-04,498500.0,2256.0,1.0,,single_family,1981.0,,False,False,,10000.0,1355447303,515000.0,2957282717,2023-06-30T20:11:52.000000Z,2262 37th Pl NW,Salem,OR,,Polk,97304,44.966721,-123.105932
Non Rmls Broker,Office,2.0,,,2.0,,3.0,2.0,69696.0,,2024-01-03,465000.0,2376.0,2.0,,single_family,1964.0,,,False,,,1900256183,465000.0,2962915551,2024-01-04T12:58:52.000000Z,8135 72nd Ave NE,Salem,OR,,Marion,97305,45.036891,-122.913339
Berkshire Hathaway Homeservices Real Estate Professionals - Salem,Office,2.0,,,2.0,,2.0,,,,2024-01-03,105000.0,1188.0,,,mobile,1998.0,,False,False,,10000.0,2913254098,115000.0,2958859523,2023-08-18T23:42:51.000000Z,4940 Sunnyside Rd SE Unit D5,Salem,OR,,Marion,97302,44.884266,-123.034653
"eXp Realty, Inc. Oregon",Office,1.0,,,1.0,,2.0,1.0,4791.0,,2024-01-03,350500.0,1634.0,1.0,,single_family,1923.0,,False,False,,10000.0,2676756204,355000.0,2961097924,2023-11-01T22:41:26.000000Z,160 S Wilson St,Salem,OR,,Marion,97302,44.928021,-123.045088
Norris & Stevens Investment Real Estate Services,Office,6.0,,,6.0,,6.0,,,,2024-01-03,820000.0,,2.0,,multi_family,1962.0,,False,False,,25000.0,2450280767,850000.0,2958247534,2023-08-01T17:10:02.000000Z,1207 D St NE,Salem,OR,,Marion,97301,44.945941,-123.022176
Keller Williams Realty Portland Premiere,Office,2.0,,,1.0,1.0,3.0,2.0,9148.0,,2024-01-03,375000.0,1464.0,,,single_family,1958.0,,,False,,,1663867887,390000.0,2962347471,2023-12-08T21:52:20.000000Z,330 Marietta St SE,Salem,OR,,Marion,97302,44.890231,-123.050702
Re/Max Equity Group,Office,2.0,,,2.0,,3.0,2.0,10019.0,,2024-01-03,410500.0,1311.0,,,single_family,1991.0,,,False,,,1251345276,399000.0,2961528181,2023-11-10T16:55:13.000000Z,4869 Northstar Ct NE,Salem,OR,,Marion,97305,44.976616,-122.963077
Homesmart Realty Group - Corvallis,Office,0.0,,,,,,,11761.0,,2024-01-03,120000.0,,,,land,,,,False,,,2944061661,120000.0,2961460062,2023-11-08T18:45:51.000000Z,2700 Block Front St NE,Salem,OR,,Marion,97301,44.966904,-123.034397
"Professional Realty Services International, Inc",Office,2.0,,,2.0,,3.0,2.0,13068.0,,2024-01-02,490000.0,1999.0,1.0,,single_family,1980.0,,False,False,,15000.0,2609577082,509900.0,2959502178,2023-09-08T18:39:38.000000Z,1240 Panorama Ct SE,Salem,OR,,Marion,97302,44.897048,-123.029686
Homesmart Realty Group,Office,3.0,,,2.0,1.0,3.0,2.0,5227.0,,2024-01-02,487000.0,2300.0,2.0,,single_family,2007.0,,False,False,,15005.0,2739664263,499995.0,2956579702,2023-06-09T19:01:21.000000Z,5352 Kali St SE,Salem,OR,,Marion,97306,44.877973,-123.018171
Knipe Realty Era Powered,Office,2.0,,,1.0,1.0,3.0,2.0,6970.0,,2024-01-02,395000.0,1360.0,,,single_family,1956.0,,,False,,,1036745234,395000.0,2961715177,2023-11-15T21:26:01.000000Z,1288 Spears Ave SE,Salem,OR,,Marion,97302,44.900715,-123.02868
Professional Realty Services International,Office,2.0,,,2.0,,3.0,1.0,6098.0,,2023-12-29,374000.0,1424.0,,,single_family,1930.0,,,False,,,1871886378,389900.0,2961021353,2023-10-30T21:33:59.000000Z,810 Electric Ave SE,Salem,OR,,Marion,97302,44.919964,-123.037763
HomeStar Brokers,Office,3.0,,,3.0,,4.0,3.0,7840.0,,2023-12-29,750000.0,,2.0,,single_family,2001.0,,False,False,,25000.0,2351324101,750000.0,2959469639,2023-09-07T23:01:03.000000Z,2054 Southampton Ct SE,Salem,OR,,Marion,97302,44.88449,-123.017613
TRILLIANT PROPERTY MANAGEMENT,Office,3.0,,,3.0,,3.0,2.0,13068.0,,2023-12-29,529900.0,1891.0,,,single_family,1941.0,,,False,,,2818366785,529900.0,2960549880,2023-10-14T02:07:47.000000Z,715 Boone Rd SE,Salem,OR,,Marion,97306,44.883267,-123.041464
JOHN L. SCOTT REAL ESTATE - SALEM,Office,2.0,,,2.0,,4.0,2.0,11761.0,,2023-12-29,425000.0,2055.0,1.0,,single_family,1961.0,,,False,,,2773495442,425000.0,2961434403,2023-11-07T22:09:40.000000Z,5205 NE Center St,Salem,OR,,Marion,97317,44.939777,-122.953863
WINDERMERE PACIFIC WEST PROP,Office,2.0,,,2.0,,3.0,2.0,7405.0,,2023-12-29,369900.0,1352.0,,,single_family,1977.0,,False,False,,30000.0,2396308526,369900.0,2960876228,2023-10-25T23:47:22.000000Z,2446 Wilark Dr NW,Salem,OR,,Polk,97304,44.969557,-123.07421
WINDERMERE PACIFIC WEST PROP,Office,1.0,,,1.0,,3.0,1.0,9148.0,,2023-12-29,214400.0,1120.0,,,single_family,1948.0,,,False,,,1617781288,199900.0,2961448150,2023-11-08T13:27:50.000000Z,2020 Fisher Rd NE,Salem,OR,,Marion,97305,44.954364,-122.98842
JAG REALTY GROUP LLC,Office,2.0,,,2.0,,3.0,2.0,4791.0,,2023-12-29,400000.0,1204.0,1.0,,single_family,2014.0,,,False,,,2242739305,400000.0,2961905315,2023-11-22T00:10:16.000000Z,3444 Edward Dr SE,Salem,OR,,Marion,97302,44.905712,-123.020504
WINDERMERE PACIFIC WEST PROP,Office,2.0,,,1.0,1.0,3.0,2.0,7841.0,,2024-01-12,371000.0,1472.0,,,single_family,1960.0,,False,False,,6900.0,2103617381,410000.0,2961308426,2023-11-02T21:06:09.000000Z,4786 Pullman Ave S,Salem,OR,,Marion,97302,44.88805,-123.053294
"eXp Realty, Inc. Oregon",Office,2.0,,,2.0,,3.0,,7405.0,,2024-01-11,185000.0,1650.0,1.0,,mobile,1978.0,,,False,,,1667866715,199000.0,2962291703,2023-12-07T03:49:46.000000Z,4748 Deepwood Loop NE,Salem,OR,,Marion,97305,44.953805,-122.966582
"Coldwell Banker Mountain West Real Estate, Inc.",Office,4.0,,,4.0,,8.0,11.0,13939.0,,2024-01-11,760000.0,3572.0,,,multi_family,1976.0,,,False,,,9097826047,748000.0,2962216048,2023-12-04T19:46:43.000000Z,1512 7th St NW,Salem,OR,,Polk,97304,44.943699,-123.065681
Re/Max Integrity,Office,1.0,,,1.0,,3.0,1.0,4791.0,,2024-01-11,359900.0,1719.0,2.0,,single_family,1940.0,,False,False,,19100.0,1855795715,359900.0,2958806994,2023-08-17T18:41:35.000000Z,1395 Pearl St NE,Salem,OR,,Marion,97301,44.951119,-123.017077
"Four Rivers Realty Group, LLC",Office,3.0,,,2.0,1.0,4.0,1.0,19602.0,,2024-01-11,494000.0,1935.0,2.0,,single_family,1910.0,,,False,,,1029005290,494900.0,2962102022,2023-12-01T07:49:58.000000Z,2475 Lansing Ave NE,Salem,OR,,Marion,97301,44.95829,-122.998033
HOMESMART REALTY GROUP - DALLAS,Office,3.0,,,3.0,,4.0,3.0,6970.0,,2024-01-11,645000.0,2334.0,,,single_family,2019.0,,False,False,,25001.0,9190071133,649999.0,2960468036,2023-10-12T00:49:24.000000Z,1579 Bartlett Hill Dr NW,Salem,OR,,Polk,97304,44.956634,-123.091258
"Coldwell Banker Mountain West Real Estate, Inc.",Office,4.0,,,4.0,,4.0,11.0,7841.0,,2024-01-11,422500.0,2160.0,,,multi_family,1979.0,,False,False,,37100.0,1448589872,449900.0,2961301617,2023-11-02T18:54:19.000000Z,187 Stoneway Dr NW,Salem,OR,,Polk,97304,44.934147,-123.07748
"Coldwell Banker Mountain West Real Estate, Inc.",Office,2.0,,,2.0,,3.0,2.0,8712.0,,2024-01-11,420000.0,1255.0,,,single_family,1979.0,,,False,,,2532946932,415000.0,2961992314,2023-11-27T23:27:54.000000Z,2017 Fieldcrest Ct S,Salem,OR,,Marion,97306,44.879415,-123.07222
Keller Williams Capital City,Office,2.0,,,2.0,,4.0,2.0,6098.0,,2024-01-10,495000.0,1884.0,,,single_family,2016.0,,False,False,,15000.0,2211701085,499900.0,2957235027,2023-06-29T19:08:02.000000Z,2482 Equestrian Loop S,Salem,OR,,Marion,97302,44.90953,-123.078812
"eXp Realty, LLC",Office,1.0,,,1.0,,3.0,2.0,6534.0,,2024-01-10,370000.0,1040.0,,,single_family,1977.0,,,False,,,2573105096,391500.0,2959498750,2023-09-08T17:29:05.000000Z,4557 Garden Ct SE,Salem,OR,,Marion,97317,44.913132,-122.96899
Keller Williams Portland Central,Office,2.0,,,2.0,,3.0,1.0,6534.0,,2024-01-09,333900.0,1289.0,,,single_family,1980.0,,,False,,,1517088712,324900.0,2962143471,2023-12-01T23:40:22.000000Z,4177 Bramble Ct NE,Salem,OR,,Marion,97305,44.979611,-122.970361
Paramount Real Estate Services,Office,6.0,,,6.0,,11.0,,27007.0,,2024-01-08,1244104.0,4937.0,,,multi_family,,,,False,,,9693026419,1244104.0,2963023878,2024-01-08T19:24:27.000000Z,211 and 215 Boone Rd SE,Salem,OR,,Marion,97302,,
Realty One Group Willamette Valley,Office,3.0,,,2.0,1.0,4.0,2.0,10019.0,,2024-01-08,515000.0,2197.0,,,single_family,1997.0,,,False,,,2995689512,509900.0,2962053488,2023-11-29T19:22:43.000000Z,2679 Fort Rock Ct SE,Salem,OR,,Marion,97306,44.879966,-123.006262
RE MAX Equity Group,Office,2.0,,,2.0,,3.0,2.0,4791.0,,2024-01-08,347000.0,1276.0,1.0,,single_family,2004.0,,False,False,,1000.0,1553861974,348997.0,2959811539,2023-09-19T22:00:12.000000Z,1035 Shores St NE,Salem,OR,,Marion,97301,44.943638,-122.975438
Homesmart Realty Group,Office,3.0,,,2.0,1.0,4.0,2.0,5227.0,,2024-01-08,449000.0,1992.0,2.0,,single_family,2002.0,,False,False,,10100.0,2038565567,449900.0,2960522330,2023-10-13T14:40:16.000000Z,4705 Bayne St NE,Salem,OR,,Marion,97305,44.991445,-122.95753
"Coldwell Banker Mountain West Real Estate, Inc.",Office,2.0,,,2.0,,3.0,,3049.0,,2024-01-05,335000.0,2198.0,,,single_family,1925.0,,False,False,,34000.0,1994044138,335000.0,2961301612,2023-11-02T18:54:19.000000Z,915 Winter St NE,Salem,OR,,Marion,97301,44.947353,-123.028114
DOMINION COAST AND VALLEY REAL ESTATE LLC,Office,2.0,,,2.0,,4.0,2.0,14375.0,,2024-01-05,429000.0,1793.0,,,single_family,1952.0,,False,False,,100000.0,1573669785,429000.0,2960224394,2023-10-04T01:19:54.000000Z,7417 Sunnyside Rd SE,Salem,OR,,Marion,97306,44.847675,-123.027266
Redfin,Office,2.0,,,2.0,,3.0,2.0,4792.0,,2024-01-05,366000.0,1208.0,,,single_family,2001.0,,,False,,,1568791095,366000.0,2960857752,2023-10-25T15:40:45.000000Z,553 Page Ct NE,Salem,OR,,Marion,97301,44.937175,-122.974327
"Coldwell Banker Mountain West Real Estate, Inc.",Office,1.0,,,1.0,,2.0,1.0,2614.0,,2024-01-05,330000.0,1792.0,,,single_family,1948.0,,False,False,,21000.0,1994155936,329000.0,2961301876,2023-11-02T18:59:45.000000Z,745 D St NE,Salem,OR,,Marion,97301,44.947408,-123.02833
Homesmart Realty Group,Office,1.0,,,1.0,,2.0,1.0,3920.0,,2024-01-05,312000.0,901.0,,,single_family,1951.0,,,False,,,1848129660,312000.0,2962090086,2023-11-30T21:31:25.000000Z,1038 7th St NW,Salem,OR,,Polk,97304,44.946579,-123.057686
WINDERMERE WILLAMETTE VALLEY / SALEM,Office,3.0,,,2.0,1.0,3.0,3.0,6098.0,,2024-01-04,430000.0,2296.0,,,single_family,1979.0,,,False,,,2200527785,450000.0,2961397437,2023-11-06T19:19:47.000000Z,1994 Banyan Ct NW,Salem,OR,,Polk,97304,44.981452,-123.075539
JOHN L. SCOTT REAL ESTATE - SALEM,Office,0.0,,,,,,,4356.0,,2024-01-04,99275.0,,,,land,,,,False,,,9797790787,99275.0,2962191323,2023-12-02T21:29:33.000000Z,2100 Hazel Ave NE,Salem,OR,,Marion,97301,44.959267,-123.024055
Berkshire Hathaway Homeservices Real Estate Professionals,Office,3.0,,,2.0,1.0,7.0,,8276.0,,2024-01-04,575000.0,2160.0,1.0,,single_family,1969.0,,,False,,,1387377338,549900.0,2962022993,2023-11-29T00:30:03.000000Z,1390 Clay St NE,Salem,OR,,Marion,97301,44.946636,-122.981553
Windermere Heritage,Office,2.0,,,2.0,,3.0,2.0,17424.0,,2024-01-04,498500.0,2256.0,1.0,,single_family,1981.0,,False,False,,10000.0,1355447303,515000.0,2957282717,2023-06-30T20:11:52.000000Z,2262 37th Pl NW,Salem,OR,,Polk,97304,44.966721,-123.105932
Non Rmls Broker,Office,2.0,,,2.0,,3.0,2.0,69696.0,,2024-01-03,465000.0,2376.0,2.0,,single_family,1964.0,,,False,,,1900256183,465000.0,2962915551,2024-01-04T12:58:52.000000Z,8135 72nd Ave NE,Salem,OR,,Marion,97305,45.036891,-122.913339
Berkshire Hathaway Homeservices Real Estate Professionals - Salem,Office,2.0,,,2.0,,2.0,,,,2024-01-03,105000.0,1188.0,,,mobile,1998.0,,False,False,,10000.0,2913254098,115000.0,2958859523,2023-08-18T23:42:51.000000Z,4940 Sunnyside Rd SE Unit D5,Salem,OR,,Marion,97302,44.884266,-123.034653
"eXp Realty, Inc. Oregon",Office,1.0,,,1.0,,2.0,1.0,4791.0,,2024-01-03,350500.0,1634.0,1.0,,single_family,1923.0,,False,False,,10000.0,2676756204,355000.0,2961097924,2023-11-01T22:41:26.000000Z,160 S Wilson St,Salem,OR,,Marion,97302,44.928021,-123.045088
Norris & Stevens Investment Real Estate Services,Office,6.0,,,6.0,,6.0,,,,2024-01-03,820000.0,,2.0,,multi_family,1962.0,,False,False,,25000.0,2450280767,850000.0,2958247534,2023-08-01T17:10:02.000000Z,1207 D St NE,Salem,OR,,Marion,97301,44.945941,-123.022176
Keller Williams Realty Portland Premiere,Office,2.0,,,1.0,1.0,3.0,2.0,9148.0,,2024-01-03,375000.0,1464.0,,,single_family,1958.0,,,False,,,1663867887,390000.0,2962347471,2023-12-08T21:52:20.000000Z,330 Marietta St SE,Salem,OR,,Marion,97302,44.890231,-123.050702
Re/Max Equity Group,Office,2.0,,,2.0,,3.0,2.0,10019.0,,2024-01-03,410500.0,1311.0,,,single_family,1991.0,,,False,,,1251345276,399000.0,2961528181,2023-11-10T16:55:13.000000Z,4869 Northstar Ct NE,Salem,OR,,Marion,97305,44.976616,-122.963077
Homesmart Realty Group - Corvallis,Office,0.0,,,,,,,11761.0,,2024-01-03,120000.0,,,,land,,,,False,,,2944061661,120000.0,2961460062,2023-11-08T18:45:51.000000Z,2700 Block Front St NE,Salem,OR,,Marion,97301,44.966904,-123.034397
"Professional Realty Services International, Inc",Office,2.0,,,2.0,,3.0,2.0,13068.0,,2024-01-02,490000.0,1999.0,1.0,,single_family,1980.0,,False,False,,15000.0,2609577082,509900.0,2959502178,2023-09-08T18:39:38.000000Z,1240 Panorama Ct SE,Salem,OR,,Marion,97302,44.897048,-123.029686
Homesmart Realty Group,Office,3.0,,,2.0,1.0,3.0,2.0,5227.0,,2024-01-02,487000.0,2300.0,2.0,,single_family,2007.0,,False,False,,15005.0,2739664263,499995.0,2956579702,2023-06-09T19:01:21.000000Z,5352 Kali St SE,Salem,OR,,Marion,97306,44.877973,-123.018171
Knipe Realty Era Powered,Office,2.0,,,1.0,1.0,3.0,2.0,6970.0,,2024-01-02,395000.0,1360.0,,,single_family,1956.0,,,False,,,1036745234,395000.0,2961715177,2023-11-15T21:26:01.000000Z,1288 Spears Ave SE,Salem,OR,,Marion,97302,44.900715,-123.02868
Professional Realty Services International,Office,2.0,,,2.0,,3.0,1.0,6098.0,,2023-12-29,374000.0,1424.0,,,single_family,1930.0,,,False,,,1871886378,389900.0,2961021353,2023-10-30T21:33:59.000000Z,810 Electric Ave SE,Salem,OR,,Marion,97302,44.919964,-123.037763
HomeStar Brokers,Office,3.0,,,3.0,,4.0,3.0,7840.0,,2023-12-29,750000.0,,2.0,,single_family,2001.0,,False,False,,25000.0,2351324101,750000.0,2959469639,2023-09-07T23:01:03.000000Z,2054 Southampton Ct SE,Salem,OR,,Marion,97302,44.88449,-123.017613
TRILLIANT PROPERTY MANAGEMENT,Office,3.0,,,3.0,,3.0,2.0,13068.0,,2023-12-29,529900.0,1891.0,,,single_family,1941.0,,,False,,,2818366785,529900.0,2960549880,2023-10-14T02:07:47.000000Z,715 Boone Rd SE,Salem,OR,,Marion,97306,44.883267,-123.041464
JOHN L. SCOTT REAL ESTATE - SALEM,Office,2.0,,,2.0,,4.0,2.0,11761.0,,2023-12-29,425000.0,2055.0,1.0,,single_family,1961.0,,,False,,,2773495442,425000.0,2961434403,2023-11-07T22:09:40.000000Z,5205 NE Center St,Salem,OR,,Marion,97317,44.939777,-122.953863
WINDERMERE PACIFIC WEST PROP,Office,2.0,,,2.0,,3.0,2.0,7405.0,,2023-12-29,369900.0,1352.0,,,single_family,1977.0,,False,False,,30000.0,2396308526,369900.0,2960876228,2023-10-25T23:47:22.000000Z,2446 Wilark Dr NW,Salem,OR,,Polk,97304,44.969557,-123.07421
WINDERMERE PACIFIC WEST PROP,Office,1.0,,,1.0,,3.0,1.0,9148.0,,2023-12-29,214400.0,1120.0,,,single_family,1948.0,,,False,,,1617781288,199900.0,2961448150,2023-11-08T13:27:50.000000Z,2020 Fisher Rd NE,Salem,OR,,Marion,97305,44.954364,-122.98842
JAG REALTY GROUP LLC,Office,2.0,,,2.0,,3.0,2.0,4791.0,,2023-12-29,400000.0,1204.0,1.0,,single_family,2014.0,,,False,,,2242739305,400000.0,2961905315,2023-11-22T00:10:16.000000Z,3444 Edward Dr SE,Salem,OR,,Marion,97302,44.905712,-123.020504
Berkshire Hathaway Homeservices Real Estate Professionals,Office,1.0,,,1.0,,2.0,2.0,15682.0,,2023-12-29,380000.0,1218.0,2.0,,single_family,1946.0,,False,False,,15000.0,2632074339,380000.0,2960393157,2023-10-10T00:10:32.000000Z,970 Vista Ave SE,Salem,OR,,Marion,97302,44.911167,-123.035043
"eXp Realty, Inc. Oregon",Office,2.0,,,2.0,,3.0,,7405.0,,2024-01-11,185000.0,1650.0,1.0,,mobile,1978.0,,,False,,,1667866715,199000.0,2962291703,2023-12-07T03:49:46.000000Z,4748 Deepwood Loop NE,Salem,OR,,Marion,97305,44.953805,-122.966582
"Coldwell Banker Mountain West Real Estate, Inc.",Office,4.0,,,4.0,,8.0,11.0,13939.0,,2024-01-11,760000.0,3572.0,,,multi_family,1976.0,,,False,,,9097826047,748000.0,2962216048,2023-12-04T19:46:43.000000Z,1512 7th St NW,Salem,OR,,Polk,97304,44.943699,-123.065681
Re/Max Integrity,Office,1.0,,,1.0,,3.0,1.0,4791.0,,2024-01-11,359900.0,1719.0,2.0,,single_family,1940.0,,False,False,,19100.0,1855795715,359900.0,2958806994,2023-08-17T18:41:35.000000Z,1395 Pearl St NE,Salem,OR,,Marion,97301,44.951119,-123.017077
"Four Rivers Realty Group, LLC",Office,3.0,,,2.0,1.0,4.0,1.0,19602.0,,2024-01-11,494000.0,1935.0,2.0,,single_family,1910.0,,,False,,,1029005290,494900.0,2962102022,2023-12-01T07:49:58.000000Z,2475 Lansing Ave NE,Salem,OR,,Marion,97301,44.95829,-122.998033
HOMESMART REALTY GROUP - DALLAS,Office,3.0,,,3.0,,4.0,3.0,6970.0,,2024-01-11,645000.0,2334.0,,,single_family,2019.0,,False,False,,25001.0,9190071133,649999.0,2960468036,2023-10-12T00:49:24.000000Z,1579 Bartlett Hill Dr NW,Salem,OR,,Polk,97304,44.956634,-123.091258
"Coldwell Banker Mountain West Real Estate, Inc.",Office,4.0,,,4.0,,4.0,11.0,7841.0,,2024-01-11,422500.0,2160.0,,,multi_family,1979.0,,False,False,,37100.0,1448589872,449900.0,2961301617,2023-11-02T18:54:19.000000Z,187 Stoneway Dr NW,Salem,OR,,Polk,97304,44.934147,-123.07748
"Coldwell Banker Mountain West Real Estate, Inc.",Office,2.0,,,2.0,,3.0,2.0,8712.0,,2024-01-11,420000.0,1255.0,,,single_family,1979.0,,,False,,,2532946932,415000.0,2961992314,2023-11-27T23:27:54.000000Z,2017 Fieldcrest Ct S,Salem,OR,,Marion,97306,44.879415,-123.07222
Keller Williams Capital City,Office,2.0,,,2.0,,4.0,2.0,6098.0,,2024-01-10,495000.0,1884.0,,,single_family,2016.0,,False,False,,15000.0,2211701085,499900.0,2957235027,2023-06-29T19:08:02.000000Z,2482 Equestrian Loop S,Salem,OR,,Marion,97302,44.90953,-123.078812
